569,味道,比较大,气味
570,_,很不错,整体
571,味道,很大,气味
571,_,不好用,整体
571,_,没有泡泡,使用体验
571,_,洗不干净,功效
572,气味,很清香,气味
572,_,很好,整体
572,_,不错,整体
572,_,很适用,整体
573,_,好划算,价格
574,_,不敢用,整体
574,_,就,整体
575,_,蛮好的,整体
576,泡沫,细腻,使用体验
576,清洁能力,强,功效
576,_,非常的好用,整体
576,_,温和,使用体验
576,_,不刺激,使用体验
576,_,大爱,整体
577,持妆效果,还可以,功效
577,_,挺干的,使用体验
578,_,特别好用,整体
579,_,不错,整体
580,_,挺不错身,整体
581,保湿效果,很好,功效
581,_,好用,整体
581,_,滑滑的,使用体验
582,_,很满意,整体
582,_,非常高兴,整体
582,_,很不错,整体
583,透气,好,使用体验
583,_,无不适感,使用体验
583,_,满意,整体
584,_,比较便宜,价格
584,_,粗糙,整体
584,盒装,_,包装
584,盒子,_,包装
585,_,很好,整体
585,_,很喜欢,整体
586,_,很不错,整体
587,持久情况,还好,功效
587,_,挺香的,气味
588,_,是正品,真伪
589,补水效果,好,功效
589,_,好用,整体
589,_,特别润,使用体验
590,包装,比较高大上,包装
590,包装,太土了,包装
591,_,好用,整体
591,_,不刺激,使用体验
592,包装,很漂亮,包装
592,_,不错,整体
592,_,高,其他
592,颜值,_,包装
593,保湿效果,不错,功效
594,快递小哥,飞快,物流
594,_,挺细腻,使用体验
594,速度,_,物流
595,_,好评,整体
596,_,很好,整体
597,_,不敢用,整体
598,隔离效果,不好,功效
598,_,挺白的,功效
599,_,可以,整体
599,_,挺好的,整体
600,_,喜欢,整体
600,_,不油腻,使用体验
600,_,细腻,使用体验
600,_,均匀,使用体验
600,_,很自然,功效
600,_,大爱,整体
601,_,还不错,整体
601,_,很自然,功效
601,_,很香,气味
601,赠品,_,价格
608,_,_,_
603,保湿效果,真的不错,功效
603,_,很舒服,使用体验
603,_,真心不错,整体
604,_,非常不错,整体
604,_,很自然,功效
604,_,保湿,功效
605,_,好用,整体
605,_,很自然,功效
605,_,耐用,整体
605,_,好评,整体
606,_,非常好,整体
606,_,非常快,物流
606,_,非常值,价格
607,_,不错,整体
607,_,方便,其他
608,精华,很多,成分
608,价格,实惠,价格
608,_,挺好,整体
608,_,很补水,功效
609,精华,少了点,成分
609,_,超级好,整体
609,_,很好闻,气味
609,_,喜欢,整体
610,包装,_,包装
611,价格,有点贵,价格
612,_,还不错,整体
613,_,不错,整体
613,_,超级好用,整体
614,味道,好闻,气味
614,_,还可以,整体
615,_,还不错,整体
616,_,很喜欢,整体
617,价格,好划算,价格
617,补水效果,挺好的,功效
618,浮粉,严重,使用体验
618,_,不好用,整体
619,_,很好,整体
620,外包装,挺好看的,包装
620,_,还不错,整体
621,_,特优惠,价格
622,保湿效果,非常好,功效
623,_,不错,整体
624,_,划算,价格
624,_,很舒服,使用体验
624,_,很推荐,整体
625,_,很好用,整体
625,_,不干,使用体验
626,香味,浓郁,气味
627,活动,物美价廉,价格
627,物流,非常满意,物流
628,速度,一个快,物流
628,_,很不错,整体
629,物流,快捷,物流
629,包装,到位,包装
629,_,给力,物流
629,_,严实,包装
630,_,是不是正品,真伪
630,包装,_,包装
631,_,特别服帖,使用体验
632,_,便宜很多,价格
633,_,好小,尺寸
633,_,量太少了,其他
634,味道,_,气味
635,遮瑕,一般,功效
635,_,不错,整体
635,_,拔干,使用体验
636,_,很好,整体
637,送货速度,快,物流
637,小哥服务,好,物流
637,_,水水的,使用体验
637,_,润润的,使用体验
637,快递,_,物流
638,_,非常棒,整体
638,_,很满意,整体
639,水润度,还不错,使用体验
640,_,偏油,使用体验
640,_,不推荐,整体
641,_,不错,整体
642,_,还不错,整体
643,_,不错,整体
644,_,过敏了,使用体验
645,_,非常喜欢,整体
646,_,是正品,真伪
646,_,不错,整体
647,_,很舒服,使用体验
648,包装,没封口,包装
649,_,很好,整体
650,_,真心好用,整体
651,_,很好,整体
652,泡沫,丰富,使用体验
652,清洁力,强,功效
653,活动,很划算,价格
653,_,挺好用的,整体
654,味道,淡淡的,气味
654,_,不起沫,使用体验
654,_,有点滑,使用体验
655,_,不错,整体
656,保湿效果,不错,功效
656,_,挺好用的,整体
656,_,挺好的,整体
657,_,挺保湿的,功效
657,_,不怎么干,使用体验
658,_,不错,整体
659,_,正品,真伪
660,_,还不错,整体
660,_,还可以,整体
661,包装,很好,包装
661,物流,快,物流
662,_,很好,整体
662,_,非常不错,整体
663,泡沫,多,使用体验
663,_,挺好的,整体
663,_,还保湿,功效
664,_,便宜,价格
665,保湿效果,很好,功效
665,_,很贴合,使用体验
665,_,优惠,价格
666,_,很好用,整体
667,物流,快,物流
667,_,很棒的,整体
667,_,不刺激,使用体验
668,_,还不错,整体
668,_,很细,使用体验
669,_,很不错,整体
669,_,满意,整体
670,快递,挺快的,物流
670,_,挺大,其他
671,补水效果,棒,功效
671,精华,比较多,成分
671,_,好用,整体
671,_,不错,整体
672,_,很好,整体
672,_,很满意,整体
673,气味,还好,气味
673,_,便宜一些,价格
673,_,优惠一点,价格
674,_,不好用,整体
675,_,很划算,价格
675,_,很舒服,使用体验
676,包装,完整,包装
676,价格,实惠,价格
676,快递,很快,物流
676,赠品,多,价格
676,_,方便,使用体验
677,_,不错,整体
677,_,划算,价格
678,_,很喜欢,整体
679,保湿,还行,功效
679,价钱,优惠,价格
679,_,不卡粉,使用体验
680,速度,超快,物流
680,快递小哥,超级暖心,物流
681,活动,超值,价格
682,_,挺好的,整体
683,_,很轻薄,使用体验
683,_,不浮粉,使用体验
684,_,还行,整体
684,_,比较粘,使用体验
684,_,便宜,价格
685,遮瑕效果,不错,功效
685,颜色,很提亮,功效
685,_,挺好用的,整体
686,_,非常好,整体
686,_,很薄,使用体验
686,_,很舒服,使用体验
687,_,很好用,整体
688,活动,很优惠,价格
688,_,很好,整体
688,_,很好用,整体
688,价格,_,价格
689,_,还不错,整体
690,物流,很快,物流
690,_,不错,整体
691,物流,真是快,物流
691,_,不错,整体
692,遮暇效果,非常不错,功效
692,_,很好用,整体
693,_,便宜,价格
693,_,好用,整体
1657,_,便宜,价格
1657,_,好用,整体
694,_,特别好用,整体
695,活动,实惠,价格
697,上妆,比较贴,使用体验
697,_,好评,整体
698,_,5星好评,整体
699,_,不好用,整体
699,_,失望,整体
700,_,好用的，瓶子超级好看,包装
701,_,很好,整体
701,_,很不错,整体
701,_,好评,整体
702,活动力度,可以的，比起女朋友平时去店里买划算很多,价格
702,_,划算很多。用着也还可以,价格
703,_,假的,真伪
703,_,假的,真伪
703,_,假的,真伪
703,臭塑料味,_,气味
704,物流速度,真是快,物流
705,补水效果,不错,功效
705,物流,挺快的,物流
706,_,不错,整体
706,_,满意,整体
707,_,还不错,整体
708,精华液,很卵,成分
708,_,很好,整体
708,_,很服贴,使用体验
709,补水效果,_,功效
710,_,挺好的,整体
710,_,很划算,价格
711,物流,很快,物流
711,_,好,整体
712,_,挺好用,整体
712,_,挺干净的,功效
713,_,不错,整体
714,物流,超快,物流
714,_,不错,整体
715,补水效果,还不错,功效
716,泡沫,细腻,使用体验
716,_,凉凉的感觉，洗完滑滑滴,使用体验
716,_,滑滑滴，还算满意,使用体验
717,_,挺好的,整体
717,_,改变肤色,功效
718,_,不好,整体
718,_,过敏了,使用体验
719,美白效果,不错,功效
719,_,超实惠,价格
719,_,不油腻,使用体验
719,_,挺好的,整体
719,_,挺好,整体
726,_,_,_
721,_,清爽,使用体验
721,_,不适合,整体
721,_,长痘痘,使用体验
722,_,一般,整体
732,_,一般,整体
999,_,一般,整体
723,_,还不错,整体
724,_,好评,整体
724,_,挺好用的,整体
724,_,不过敏,使用体验
725,发货,快,物流
725,价钱,便宜,价格
725,_,是正品,真伪
726,补水,保湿面部,功效
726,_,遮瑕,功效
726,_,很好用,整体
727,精华,少了点,成分
727,_,还可以,整体
728,_,很好用,整体
729,_,真心的不错,整体
730,_,一般,整体
730,_,有点涩,使用体验
730,_,不好梳通,使用体验
731,_,很不错,整体
731,_,很喜欢,整体
733,性价比,高,价格
733,_,很好用,整体
733,_,细腻,使用体验
733,_,光滑,使用体验
733,_,水润,使用体验
734,_,还好吧,整体
734,_,便宜,价格
734,_,很划算,价格
734,_,还不错,整体
735,物流,挺快,物流
736,_,差评,整体
737,水分,很足,成分
737,物流,快,物流
737,_,很不错,整体
737,_,很实惠,价格
738,_,非常喜欢,整体
738,_,很满意,整体
739,_,挺满意的,整体
740,补水效果,不错,功效
741,物流,很快,物流
741,_,很划算,价格
742,清洁能力,好用,功效
742,_,好用,整体
743,味道,好闻,气味
743,_,很不错,整体
744,_,挺好用的,整体
744,_,比较好,功效
745,_,不错,整体
746,发货速度,挺快,物流
747,防晒效果,挺好推开的，至于防晒效果就不太清楚,功效
747,_,一丢丢的油，但是挺好推开,使用体验
747,_,不太清楚了,功效
748,礼品,_,价格
749,_,很好,整体
749,_,是正品,真伪
750,送货,非常快,物流
750,服务,好,服务
750,性价比,很高,价格
750,_,很不错,整体
751,_,还好,整体
751,_,蛮清爽,使用体验
752,价格,便宜,价格
752,物流速度,快,物流
752,_,很喜欢,整体
753,_,还好,整体
754,_,很快,物流
754,_,很方便,整体
754,_,实惠,价格
754,_,很好,整体
755,_,没有用,整体
755,_,好,整体
756,_,好用,整体
757,快递,点个赞,物流
757,质量,杠杠滴,其他
757,_,超级快,物流
757,_,很不错,整体
757,_,棒棒哒,整体
758,_,还可以,整体
759,活动,实惠,价格
759,_,不错,整体
760,活动,给力,价格
761,包装,很好,包装
761,_,温和不刺激,使用体验
761,_,不错,整体
762,_,确实不错,整体
763,_,还还好,整体
763,_,便宜,价格
764,发货,很快,物流
764,_,超级好听,气味
764,_,很不错的,整体
765,活动,很值,价格
765,_,超级赞,整体
766,_,好用,整体
767,_,不错,整体
768,_,已用,整体
768,_,好用,功效
768,_,不错,整体
769,味道,喜欢,气味
769,_,很喜欢,整体
770,物流,很快,物流
770,隔离效果,很棒,功效
778,_,_,_
772,_,太棒了,整体
772,_,大爱,整体
772,提亮肤色,_,功效
773,_,还不错,整体
773,_,方便,其他
774,价格,实惠,价格
774,送货,快,物流
774,_,好,物流
774,保障服务,_,服务
775,味道,特别刺鼻,气味
775,_,不好用,整体
775,_,不好用,整体
775,_,不好用,整体
775,_,难闻到爆,气味
776,_,挺水润,使用体验
777,_,一点都不好,其他
777,味道,_,气味
778,保湿效果,很好,功效
778,_,好用,整体
778,_,喜欢,整体
779,颜色,喜欢,气味
779,_,很自然,功效
779,_,很贴妆,使用体验
779,_,自然,功效
780,_,便宜,价格
781,_,真心不错,整体
782,补水效果,很不错,功效
783,补水效果,挺不错的,功效
783,快递,快,物流
784,瓶子,挺喜欢的，瓶子很好看,包装
784,_,挺好的,整体
784,_,很好看，用着也挺舒服的,包装
784,_,挺舒服的，感觉还不错,使用体验
785,_,服帖,使用体验
786,_,很干,使用体验
786,_,很干,使用体验
786,_,不值,整体
787,速度,很快,物流
787,_,还不错,整体
788,_,挺好用的,整体
789,_,不好,整体
790,_,不错,整体
790,_,不是太干,使用体验
798,_,_,_
792,_,淡淡的,气味
793,_,过敏,使用体验
794,味道,香香的,气味
794,外观,特别漂亮,包装
795,补水效果,真的好,功效
795,物流,很快,物流
795,_,非常满意,整体
796,_,很适合,整体
797,_,快,物流
798,祛斑效果,不大,功效
798,补水,真的不错,功效
798,_,很不错,整体
798,_,补水,功效
799,_,还不错,整体
800,盒子,很好看,包装
801,香味,淡淡的,气味
801,价格,很美丽,价格
801,_,很好,整体
802,_,很好,整体
802,_,很舒服,使用体验
804,价格,实惠,价格
804,_,挺好的,整体
805,_,挺好用的,整体
805,_,还可以,整体
806,_,挺合适,整体
807,_,很好,整体
808,_,好评,整体
809,味道,淡淡的,气味
809,_,很好,整体
809,_,喜欢,整体
809,_,喜欢,气味
810,补水效果,不错,功效
810,_,非常好用,整体
810,_,很薄,使用体验
811,_,还不错,整体
812,上妆,挺容易,功效
812,物流,很快,物流
812,_,挺好用的,整体
812,_,比较水润,使用体验
813,活动,很划算,价格
814,包装,完好,包装
815,快递,那么值得表扬,物流
815,快递,_,物流
816,物流,太给力了,物流
816,_,超级快,物流
816,清洁能力,_,功效
817,_,不错,整体
817,_,很温和,使用体验
817,_,不刺激,使用体验
818,补水效果,棒棒哒,功效
818,_,好用,整体
819,活动价,实惠,价格
820,_,还不错,整体
821,_,很好,整体
821,_,很服帖,使用体验
822,_,很喜欢,整体
823,_,很好用,整体
824,_,不错,整体
824,_,非常满意,整体
825,_,太开心了,整体
826,均匀肤色,不遮暇,功效
826,_,不错,整体
826,_,很好推开,使用体验
826,_,细腻,使用体验
826,_,很好的,功效
826,_,棒棒哒,整体
827,速度,挺快,物流
827,快递员,_,物流
828,补水效果,挺好的,功效
829,物流,很快,物流
829,小哥,很好,物流
830,_,是正品,真伪
831,_,还可以,整体
831,_,有点点油,使用体验
832,乳液，一点泡泡,洗越油，感觉像乳液，一点泡泡都没有,使用体验
832,_,越洗越油,使用体验
832,_,没有！以为十年老店应该不会差,使用体验
832,_,不会差，感觉买了一堆垃圾,整体
833,_,是正品,真伪
833,_,挺好的,整体
834,成膜,比较慢,使用体验
834,_,挺好的,整体
834,_,好用,整体
835,吸收情况,容易吸收,使用体验
835,性价比,高,价格
835,保湿,一般,功效
835,_,很好推开,使用体验
835,保湿程度,_,功效
836,_,很喜欢,整体
836,_,还不错,整体
837,_,很好,整体
838,上妆效果,挺好的,功效
838,_,还行,整体
839,包装,还可以,包装
840,_,超级好用,整体
840,活动价,_,价格
841,泡泡,比较少,使用体验
841,_,还行吧,整体
841,_,太香了,气味
841,_,不太喜欢,气味
842,物流,蛮快的,物流
842,_,不错,整体
843,_,超级好用,整体
843,_,不干,使用体验
843,_,香香的,气味
844,_,很不错,整体
844,_,是正品,真伪
845,物流,超级快,物流
845,_,5星好评,整体
845,_,很划算,价格
845,_,便宜,价格
845,_,好评,整体
846,_,很实惠,价格
847,保湿,挺好的,功效
847,快递,很快,物流
847,_,不错,整体
848,活动,挺划算的,价格
849,_,发错了。没收到,整体
850,_,滑滑的,使用体验
850,_,还不错,整体
851,_,很好用,整体
851,_,棒棒哒,整体
852,_,不是特别油腻,使用体验
852,_,轻薄,使用体验
852,_,好上妆,使用体验
853,_,不错,整体
853,_,随便用用不错,使用体验
854,保湿效果,挺好的,功效
854,_,是正品,真伪
855,包装,挺好的,包装
855,_,是正品,真伪
856,_,还可以,整体
856,_,比较满意,整体
857,_,还不错,整体
857,_,很好的,整体
858,_,正品,真伪
858,_,很好,整体
859,_,保湿,功效
859,_,很好用,整体
859,_,划算,价格
860,_,有点油,使用体验
860,_,散粉就很棒啦！防摩擦真的很贴心,使用体验
861,快递,_,物流
861,送货员,_,物流
861,快递,_,物流
862,_,好油,使用体验
863,_,很好用,整体
863,_,喜欢,整体
864,_,挺保湿的,功效
864,_,有点黏腻,使用体验
865,_,香香的,气味
865,_,挺好用,整体
865,_,不是很贵,价格
866,_,还可以,整体
866,_,不能遮暇,功效
867,赠品,好超值,价格
867,_,很喜欢,整体
867,_,很喜欢,整体
867,_,不错,整体
868,_,非常好用,整体
869,_,不错,整体
870,_,还不错,整体
870,_,正品,真伪
870,_,便宜,价格
871,补水效果,非常好,功效
871,精华,很多,成分
871,_,水嫩嫩的,使用体验
871,_,光滑,使用体验
871,_,很保湿,功效
871,_,不刺激,使用体验
872,包装,精美,包装
872,_,挺好的,整体
872,_,漂亮,包装
872,_,正品,真伪
873,客服,很贴心,服务
873,_,五星好评,整体
873,_,特别好,整体
874,味道,清香,气味
874,_,细腻,使用体验
874,_,柔滑,使用体验
875,_,最便宜,价格
876,_,挺好用的,整体
876,_,挺多的,其他
877,_,很喜欢,整体
878,_,不错,整体
878,_,很轻薄,使用体验
879,保湿,不错,功效
879,活动,_,价格
879,补水,_,功效
880,_,真心不错,整体
880,_,很服帖,使用体验
880,_,超级划算,价格
881,面膜纸,非常贴,使用体验
881,精华,好多,成分
881,_,非常好,整体
881,_,很好用,整体
881,_,补水,功效
882,_,大爱,整体
882,_,非常喜欢,整体
883,送货,很高效,物流
884,_,还可以,整体
884,_,超舒服,使用体验
885,_,还不错,整体
885,_,非常实惠,价格
886,_,刚好用,整体
886,_,好用,整体
887,_,好用,整体
887,_,遮瑕,功效
887,_,自然,功效
888,快递速度,这么快,物流
888,价格,这么实惠,价格
889,_,还行,整体
889,_,亲民价格,价格
889,活动,_,价格
890,_,很满意,整体
897,_,_,_
892,_,很好,整体
893,_,很愉快,使用体验
894,_,好用,整体
895,_,好用,整体
896,_,不错,整体
897,_,很好用,整体
897,_,很喜欢,整体
898,_,简简单单没有泡沫给人洗不干净,使用体验
899,_,挺好,整体
899,_,太喜欢,整体
900,_,非常滋润,使用体验
901,活动,物美价廉,价格
901,_,五星好评,整体
902,_,按压方便,使用体验
902,_,挺好,其他
902,_,水不刺激,使用体验
902,_,挺干净的,功效
902,_,喜欢,整体
903,_,很快,物流
903,_,还不错,整体
904,_,香香的,气味
904,_,很满意,整体
905,快寄,很给力,物流
906,_,好用,整体
906,_,是正品,真伪
906,_,超划算,价格
907,精华,很多,成分
907,_,很保湿,功效
908,物流,快,物流
908,_,超喜欢,整体
908,_,超级满意,整体
908,_,好,整体
909,收货,很及时,物流
909,_,很适合,其他
910,_,不错,整体
910,_,美美哒,整体
911,酒精味,太重,气味
911,_,有点油,使用体验
911,_,很好,整体
912,_,特别的不错,整体
912,_,很优惠,价格
912,_,优惠很多,价格
912,活动,_,价格
913,_,很好,整体
914,_,还不错,整体
915,快递,真是神速,物流
915,活动,优惠很多,价格
915,_,太给力,整体
916,_,不好用,整体
916,_,抹不开,使用体验
916,提亮肤色,_,功效
917,_,真心不错,整体
918,_,还不错,整体
919,味道,没错,气味
919,瓶盖,碎了,包装
919,_,是正品,真伪
920,_,是正品,真伪
920,_,好用,整体
921,_,还可以,整体
921,香料,_,气味
922,快递,很给力,物流
923,保湿效果,还不错,功效
923,_,还不错,整体
924,补水效果,很好,功效
924,活动,很实惠,价格
924,_,好用,整体
925,味道,不错,气味
925,_,挺好的,整体
925,_,挺保湿,功效
926,味道,好,气味
926,_,挺好,整体
926,_,不过敏,使用体验
926,_,补水,功效
927,_,很好,整体
927,_,非常喜欢,整体
927,_,准没错,整体
928,_,一如既往的好,整体
929,_,喜欢,整体
930,_,小小,尺寸
931,物流,快,物流
932,味道,比较奇怪,气味
932,_,非常好吸收,使用体验
932,_,轻微的黏腻感，是可以接受的程度了，非常非常轻微,使用体验
933,到账速度,快,物流
934,_,不好用,整体
934,_,卡粉,使用体验
935,_,还可以,整体
936,性价比,_,价格
937,精华,很多,成分
937,_,很服帖,使用体验
937,_,很好用,成分
937,_,不过敏,使用体验
938,_,不好用,整体
1928,_,不好用,整体
939,保湿效果,很好,功效
939,_,比较干,使用体验
940,_,长逗,使用体验
940,_,还不错,整体
940,_,自然,功效
941,价格,确定好，价格还便宜,价格
942,价格,便宜,价格
942,_,一般,整体
943,保护措施,挺好,功效
943,_,挺好吸收,使用体验
943,_,不油腻,使用体验
943,_,没有损毁,服务
944,补水效果,不错,功效
945,补水效果,不错,功效
945,包装,好看,包装
945,膜布,很柔软,使用体验
945,精华,满满的,成分
945,_,很薄,使用体验
946,_,不错,整体
947,_,挺喜欢,整体
947,_,很实惠,价格
947,_,水水美美的,使用体验
948,_,不错,整体
949,_,有点油,使用体验
950,_,还行,整体
950,_,好推开,使用体验
950,_,有点不舒服,使用体验
951,_,Ve,整体
952,_,还不错,整体
952,_,挺舒服的,使用体验
953,_,提亮肤色挺好用的,功效
954,_,不错,整体
954,_,很好,整体
955,速度,快,物流
955,_,很不错,整体
955,_,棒棒哒,整体
955,_,好,物流
956,颜色,不自然,功效
956,_,挺好的,整体
956,定妆,_,功效
957,_,好用,整体
957,_,挺不错,整体
958,快递,还慢,物流
958,_,没有泡沫,使用体验
958,_,不咋地,物流
958,快递,_,物流
958,速度,_,物流
959,泡面,不是很丰富,气味
959,_,还不错,整体
959,_,挺香的,气味
960,_,还不错,整体
961,物流,很快,物流
961,_,很好用,整体
962,_,不错,整体
963,_,挺水嫩的,使用体验
964,_,会卡粉,使用体验
964,_,不自然,功效
965,_,太贵了点,价格
966,浮粉,严重,使用体验
966,颜色,太白,功效
966,_,显毛孔,功效
967,_,很滋润,使用体验
968,_,很好用,整体
969,_,挺好用的,整体
969,_,非常满意,整体
1128,_,挺好用的,整体
1128,_,非常满意,整体
970,_,可以,整体
971,_,挺好用,整体
971,_,棒棒哒,整体
971,赠品,_,价格
972,_,好用,整体
972,_,经济,价格
972,_,实惠,价格
973,_,还不错,整体
973,_,还可以,整体
973,_,便宜,价格
974,_,还可以,整体
974,_,不黏腻,使用体验
975,_,很油,使用体验
975,_,不清爽,使用体验
976,_,没用,整体
977,_,特别好用,整体
977,_,很薄,使用体验
977,_,很舒服,使用体验
978,_,不错,整体
979,_,有点小,尺寸
980,_,还行,整体
981,_,挺温和,使用体验
981,_,还可以,整体
982,_,好用,整体
982,_,不错,整体
983,_,挺好用的,整体
983,_,好评,整体
984,_,良好,整体
984,_,无异常,整体
984,_,喜欢,整体
985,_,很好用,整体
985,_,均匀肤色,功效
985,_,好用,整体
986,卸妆效果,很好,功效
986,_,很满意,整体
987,包装,一般,包装
987,盒子,没有,包装
988,味道,好闻,气味
988,_,很好用,整体
988,_,太划算了,价格
989,_,很好用,整体
990,_,便宜不少,价格
991,_,一如既往的好,整体
992,保湿,很好,功效
992,吸收,特别快,使用体验
992,价格,超值,价格
992,补水效果,_,功效
993,_,好用,整体
993,_,不刺激,使用体验
994,活动,_,价格
995,_,很好用,整体
996,吸收,好,使用体验
996,_,满意,整体
997,_,还可以,整体
998,发货,及时,物流
998,_,那么的好,整体
1000,_,好评,整体
1001,_,好用,整体
1001,_,很划算,价格
1002,_,很喜欢,整体
1002,_,超强大,其他
1002,_,提亮肤色,功效
1002,_,很润,使用体验
1002,_,很服帖,使用体验
1003,_,不是很好用,整体
1004,_,还不错,整体
1004,_,好评,整体
1004,_,很白了,功效
1005,价格,亲民,价格
1005,_,很合适,整体
1005,_,好用,整体
1006,_,不错,整体
1006,_,很好用,整体
1007,_,好很多，补水,功效
1007,_,补水保湿,功效
1007,_,保湿不油腻,功效
1008,效果很好 性价比,高,价格
1008,_,很好,整体
1008,_,很方便,其他
1008,_,不浪费,整体
1009,_,不理想,整体
1010,_,很好用,整体
1010,_,很香,气味
1011,_,滋润,使用体验
1011,_,亮白,功效
1011,_,保湿,功效
1011,_,非常不错,整体
1011,_,喜欢,整体
1012,瓶子,挺精致的,包装
1012,_,不错,整体
1013,快递,很快,物流
1013,_,不错,整体
1014,_,蛮好用的,整体
1014,_,超喜欢,整体
1014,_,超满意,整体
1015,遮瑕效果,挺好,功效
1015,_,挺好用的,整体
1015,_,很细腻,使用体验
1016,_,挺小的,尺寸
1016,_,不易脱妆,使用体验
1016,_,挺自然的！整体感觉不错,功效
1017,_,合适,整体
1018,_,很舒服,使用体验
1019,物流,快,物流
1019,_,好,服务
1020,_,挺划算的,价格
1021,_,好评,整体
1021,_,好用,整体
1022,_,真给力,整体
1022,活动,_,价格
1023,_,物有所值,整体
1024,_,挺好用的,整体
1024,_,实惠,价格
1024,_,还可以,整体
1025,精华,很多,成分
1025,快递员服务,超好,物流
1025,_,赞,整体
1026,提亮效果,好,功效
1026,_,挺好用的,整体
1027,包装,很好,包装
1027,_,无破损,包装
1027,_,很喜欢,整体
1028,清香,淡淡的,气味
1028,_,很好闻,气味
1029,_,非常不错,整体
1029,_,非常好用,整体
1030,_,挺好,整体
1030,_,不卡粉,使用体验
1031,活动,便宜,价格
1031,_,好用,整体
1031,_,物美价廉,价格
1032,_,好失望,整体
1032,保质期,_,新鲜度
1033,_,超级好用,整体
1034,_,不错,整体
1034,_,挺好用的,整体
1034,_,还不错,整体
1035,香精味,廉价的香精味，然后上妆不自然,气味
1035,上妆,不自然卡粉,功效
1036,_,是正品,真伪
1036,_,不错,整体
1037,保湿效果,还行,功效
1037,_,很服帖,使用体验
1037,_,特别划算,价格
1038,快递,好快,物流
1038,精华,很多,成分
1038,_,很好,整体
1039,_,不错,整体
1040,_,特假,真伪
1041,_,水水的,使用体验
1041,_,很保湿,功效
1041,_,很好用,整体
1042,_,很好用,整体
1042,_,真的,真伪
1043,物流,很快,物流
1043,_,很满意,整体
1044,_,正品,真伪
1045,_,非常方便,使用体验
1045,_,挤压的,使用体验
1046,_,清爽,使用体验
1046,_,不油腻,使用体验
1047,包装,完好,包装
1047,清香味,淡淡的,气味
1048,性价比,很高,价格
1048,送货,超级快,物流
1048,_,滋润,使用体验
1048,_,补水,功效
1048,_,保湿,功效
1048,_,不起脂肪粒,使用体验
1049,_,不错,整体
1050,保湿,不是那么好,功效
1050,_,还好,整体
1051,味道,香香的,气味
1051,_,挺喜欢的,整体
1051,_,好评,整体
1052,味道,很清新,气味
1052,泡沫起,_,使用体验
1052,清洁力度,_,功效
1053,_,一般般,整体
1054,_,一般般,整体
1055,_,超赞,整体
1055,_,大爱,整体
1056,优惠活动,太赞了,价格
1057,_,好评,整体
1058,物流,很快,物流
1058,_,挺不错的,整体
1059,发货的速度,_,物流
1060,_,太香了  在手上试了  不是很滋润,使用体验
1061,_,超级好用,整体
1061,补水效果,_,功效
1062,服务态度,很好,服务
1062,_,很满意,整体
1063,_,出汗,使用体验
1063,_,不掉妆,使用体验
1064,粉质,不够细,使用体验
1064,味道,蛮喜欢,气味
1064,提亮的效果,不错,功效
1064,_,不够服帖,使用体验
1065,_,清淡,气味
1065,_,不紧绷,使用体验
1065,_,很舒服,使用体验
1065,_,挺干净,功效
1065,_,不刺激,使用体验
1065,_,还好,整体
1066,_,还不错,整体
1067,_,洗不干净,功效
1067,_,油油的,使用体验
1068,_,非常满意,整体
1069,_,还不错,整体
1070,_,喜欢,整体
1070,_,大爱,气味
1070,_,温和,使用体验
1071,价格,美丽,价格
1072,_,很不错,整体
1073,_,一般,整体
1074,清洁力,不是太好,功效
1074,_,起痘痘,使用体验
1074,_,不适合,整体
1075,赠品,很多,价格
1075,_,还行,整体
1076,_,挺好用的,整体
1077,粉扑,很硬,包装
1077,_,还行,整体
1077,_,不会很白,功效
1077,_,不好用,整体
1078,速度,真无敌了,物流
1079,泡沫,不细腻,使用体验
1079,_,不理想,整体
1079,_,洗不干净,功效
1087,_,_,_
1088,_,_,_
1081,_,还不错,整体
1081,_,是正品,真伪
1082,_,不错,整体
1082,_,新,新鲜度
1082,日期,_,新鲜度
1083,_,一般般,整体
1084,物流,很快,物流
1085,_,还不错,整体
1086,_,还可以,整体
1087,_,好,整体
1088,活动,实惠,价格
1088,_,还不错,整体
1089,_,特持久,功效
1089,_,特别容易干,使用体验
1090,_,特别好,整体
1090,_,特补水,功效
1091,补水,不错,功效
1091,_,很少很安全,其他
1091,_,太粘稠,使用体验
1091,添加剂,_,气味
1091,保湿,_,功效
1092,物流,给力,物流
1092,_,一直在用,整体
1093,_,不错,整体
1094,遮瑕,防晒,功效
1094,_,还不错,整体
1094,_,通透,使用体验
1094,_,不会油油,使用体验
1095,_,轻薄,使用体验
1095,_,舒服,使用体验
1095,_,很好,整体
1096,_,挺好的,整体
1096,_,提亮肤色,功效
1097,性价比,低,价格
1097,_,一般,气味
1097,香味,_,气味
1097,味道,_,气味
1098,_,不错,整体
1099,_,物廉价美,价格
1100,价格,很划得来,价格
1100,_,很清爽,使用体验
1100,_,不错,整体
1101,_,很满意,整体
1102,_,过敏了,使用体验
1103,_,喜欢,整体
1103,_,很好,整体
1103,_,很补水,功效
1103,_,划算,价格
1104,_,非常满意,整体
1105,_,好用的,整体
1106,控油效果,还可以,功效
1106,香味,太香精了,气味
1107,日期,不是近期,新鲜度
1108,_,超级喜欢,整体
1109,_,非常好,整体
1109,_,舒服,使用体验
